id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822298747421986000,20/01/2017 4:24,1,"Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",thank,you,for,a,wonderful,evening,in,washington,dc,#inauguration,http://...,,,,,,,,,,,,,,,,,,,
822421390125043000,20/01/2017 12:31,0,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,it,all,begins,today,i,will,see,you,at,1100,am,for,the,swearing-in,the,movement,continues,-,the,work,begins,,,,,,,,,
822501803615014000,20/01/2017 17:51,0.25,"Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...",today,we,are,not,merely,transferring,power,from,one,administration,to,another,or,from,one,party,to,another,,but,we,are,transferring,,,,,,,
822501939267141000,20/01/2017 17:51,0,"power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",power,from,washington,dc,and,giving,it,back,to,you,the,american,people,#inaugurationday,,,,,,,,,,,,,,,,
822502135233384000,20/01/2017 17:52,0,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",what,truly,matters,is,not,which,party,controls,our,government,but,whether,our,government,is,controlled,by,the,people,,,,,,,,,,,
822502270503972000,20/01/2017 17:53,0,"January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",january,20th,2017,will,be,remembered,as,the,day,the,people,became,the,rulers,of,this,nation,again,,,,,,,,,,,,
822502450007515000,20/01/2017 17:54,0,"The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸",the,forgotten,men,and,women,of,our,country,will,be,forgotten,no,longer,from,this,moment,on,its,going,to,be,#americafirst🇺🇸,,,,,,,,
822502601304526000,20/01/2017 17:54,0,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,we,will,bring,back,our,jobs,we,will,bring,back,our,borders,we,will,bring,back,our,wealth,-,and,we,will,bring,back,our,dreams,,,,
822502887477673000,20/01/2017 17:55,0,"We will follow two simple rules: BUY AMERICAN &amp, HIRE AMERICAN!#InaugurationDay #MAGA🇺🇸",we,will,follow,two,simple,rules,buy,american,&,hire,american,#inaugurationday,#maga🇺🇸,,,,,,,,,,,,,,,,,
822503558369181000,20/01/2017 17:58,0,It is time to remember that...https://t.co/ZKyOiOor62,it,is,time,to,remember,that,http://...,,,,,,,,,,,,,,,,,,,,,,,
822504142178500000,20/01/2017 18:00,0.041071429,"So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi",so,to,all,americans,in,every,city,near,and,far,small,and,large,from,mountain,to,mountain,http://...,,,,,,,,,,,,
822507434396753000,20/01/2017 18:13,0,TO ALL AMERICANS🇺🇸https://t.co/D7Es6ie4fY,to,all,americans🇺🇸,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,
822669114237943000,21/01/2017 4:56,0.9,"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4",thank,you,for,another,wonderful,evening,in,washington,dc,together,we,will,make,america,great,again🇺🇸,http://...,,,,,,,,,,,,,
822774162011910000,21/01/2017 11:53,0.44375,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,a,fantastic,day,and,evening,in,washington,dcthank,you,to,@foxnews,and,so,many,other,news,outlets,for,the,great,reviews,of,the,speech,,,,,,
823146987117772000,22/01/2017 12:35,0.63,"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!",had,a,great,meeting,at,cia,headquarters,yesterday,packed,house,paid,great,respect,to,wall,long,standing,ovations,amazing,people,win,,,,,,,,,
823150055418920000,22/01/2017 12:47,-0.7,Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,watched,protests,yesterday,but,was,under,the,impression,that,we,just,had,an,election,why,didnt,these,people,vote,celebs,hurt,cause,badly,,,,,,,
823151124815507000,22/01/2017 12:51,0.533333333,"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",wow,television,ratings,just,out,31,million,people,watched,the,inauguration,11,million,more,than,the,very,good,ratings,from,4,years,ago,,,,,,,
823174199036542000,22/01/2017 14:23,0.25,"Peaceful protests are a hallmark of our democracy. Even if I don't always agree, I recognize the rights of people to express their views.",peaceful,protests,are,a,hallmark,of,our,democracy,even,if,i,dont,always,agree,i,recognize,the,rights,of,people,to,express,their,views,,,,,,
823495059010109000,23/01/2017 11:38,0.133333333,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,busy,week,planned,with,a,heavy,focus,on,jobs,and,national,security,top,executives,coming,in,at,900,am,to,talk,manufacturing,in,america,,,,,,
823850781946343000,24/01/2017 11:11,0.335227273,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,will,be,meeting,at,900,with,top,automobile,executives,concerning,jobs,in,america,i,want,new,plants,to,be,built,here,for,cars,sold,here,,,,,
823937936056008000,24/01/2017 16:58,0,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,a,photo,delivered,yesterday,that,will,be,displayed,in,the,upperlower,press,hall,thank,you,abbas,http://...,,,,,,,,,,,,,
823939422743830000,24/01/2017 17:04,1,"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",great,meeting,with,automobile,industry,leaders,at,the,@whitehouse,this,morning,together,we,will,#maga,http://...,,,,,,,,,,,,,,
823950814163140000,24/01/2017 17:49,0,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off... https://t.co/aOxmfO0vOK,signing,orders,to,move,forward,with,the,construction,of,the,keystone,xl,and,dakota,access,pipelines,in,the,oval,off,http://...,,,,,,,,,
824055927200423000,25/01/2017 0:46,0.425,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,great,meeting,with,ford,ceo,mark,fields,and,general,motors,ceo,mary,barra,at,the,@whitehouse,today,http://...,,,,,,,,,,,,
824078417213747000,25/01/2017 2:16,0.103571429,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,congratulations,to,@foxnews,for,being,number,one,in,inauguration,ratings,they,were,many,times,higher,than,fake,news,@cnn,-,public,is,smart,,,,,,,
824080766288228000,25/01/2017 2:25,-1,"""If Chicago doesn't fix the horrible """"carnage"""" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!""",if,chicago,doesnt,fix,the,horrible,carnage,going,on,228,shootings,in,2017,with,42,killings,up,24,from,2016,i,will,send,in,the,feds,,,,
824083821889015000,25/01/2017 2:37,0.114583333,"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",big,day,planned,on,national,security,tomorrow,among,many,other,things,we,will,build,the,wall,,,,,,,,,,,,,,
824227824903090000,25/01/2017 12:10,-0.21875,"I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....",i,will,be,asking,for,a,major,investigation,into,voter,fraud,including,those,registered,to,vote,in,two,states,those,who,are,illegal,and,,,,,,
824228768227217000,25/01/2017 12:13,0.079166667,"even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!",even,those,registered,to,vote,who,are,dead,and,many,for,a,long,time,depending,on,results,we,will,strengthen,up,voting,procedures,,,,,,,
824229586091307000,25/01/2017 12:17,0,I will be making my Supreme Court pick on Thursday of next week.Thank you!,i,will,be,making,my,supreme,court,pick,on,thursday,of,next,weekthank,you,,,,,,,,,,,,,,,,
824377804590563000,25/01/2017 22:05,0.125,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.... https://t.co/4zuOrRdcoc,i,will,be,interviewed,by,@davidmuir,tonight,at,10,oclock,on,@abc,will,be,my,first,interview,from,the,white,house,http://...,,,,,,,,
824407390674157000,26/01/2017 0:03,0.175,"Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:... https://t.co/8aDaHsAhg9",beginning,today,the,united,states,of,america,gets,back,control,of,its,borders,full,speech,from,today,@dhsgov,http://...,,,,,,,,,,,
824440456813707000,26/01/2017 2:14,-0.0625,"As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",as,your,president,i,have,no,higher,duty,than,to,protect,the,lives,of,the,american,people,http://...,,,,,,,,,,,,
824448156935081000,26/01/2017 2:45,0.25,"""""""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""""""",@romoabcnews,@davidmuir,first,@potus,interview,since,taking,office,tonight,on,@abcworldnews,@abc2020,tonight,http://...,,,,,,,,,,,,,,,,
824448880993509000,26/01/2017 2:48,0.5,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,interview,with,david,muir,of,@abc,news,in,10,minutes,enjoy,,,,,,,,,,,,,,,,,,,
824573698774601000,26/01/2017 11:04,-0.6875,"Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!",ungrateful,traitor,chelsea,manning,who,should,never,have,been,released,from,prison,is,now,calling,president,obama,a,weak,leader,terrible,,,,,,,,,
824615820391305000,26/01/2017 13:51,0,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,the,us,has,a,60,billion,dollar,trade,deficit,with,mexico,it,has,been,a,one-sided,deal,from,the,beginning,of,nafta,with,massive,numbers,,,,,
824616644370714000,26/01/2017 13:55,-0.1,"of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.",of,jobs,and,companies,lost,if,mexico,is,unwilling,to,pay,for,the,badly,needed,wall,then,it,would,be,better,to,cancel,the,upcoming,meeting,,,,
824697349335293000,26/01/2017 7:15,0,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th... https://t.co/s4sTbSyBSR",spoke,at,the,congressional,@gop,retreat,in,philadelphia,pa,this,afternoon,w,@vp,@senmajleader,@speakerryan,th,http://...,,,,,,,,,,,,,
824698743630995000,26/01/2017 19:21,0,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th... https://t.co/ALSADGrwoe",spoke,at,the,congressional,@gop,retreat,in,philadelphia,pa,this,afternoon,w,@vp,@senatemajldr,@speakerryan,th,http://...,,,,,,,,,,,,,
824765229527605000,26/01/2017 23:45,0.5,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,will,be,interviewed,by,@seanhannity,on,@foxnews,at,1000pm,tonight,enjoy,,,,,,,,,,,,,,,,,,,
824767281146245000,26/01/2017 23:53,0.413690476,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,miami-dade,mayor,drops,sanctuary,policy,right,decision,strong,http://...,,,,,,,,,,,,,,,,,,,,,
824968416486387000,27/01/2017 13:12,-0.04375,"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",look,forward,to,seeing,final,results,of,votestand,gregg,phillips,and,crew,say,at,least,3000000,votes,were,illegal,we,must,do,better,,,,,,,
824970003153842000,27/01/2017 13:19,-0.169375,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp, little help on the very weak border must change, NOW!",mexico,has,taken,advantage,of,the,us,for,long,enough,massive,trade,deficits,&,little,help,on,the,very,weak,border,must,change,now,,,,,,
825017279209410000,27/01/2017 16:27,0.41875,The #MarchForLife is so important. To all of you marching --- you have my full support!,the,#marchforlife,is,so,important,to,all,of,you,marching,---,you,have,my,full,support,,,,,,,,,,,,,,
825018149397463000,27/01/2017 16:30,0.4375,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,@vp,mike,pence,will,be,speaking,at,todays,#marchforlife,--,you,have,our,full,support,http://...,,,,,,,,,,,,,,
825075972659613000,27/01/2017 20:20,0,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,statement,on,international,holocaust,remembrance,day,http://...,,,,,,,,,,,,,,,,,,,,,,,
825101272982355000,27/01/2017 22:00,0,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,congratulations,secretary,mattis,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,
825127844066054000,27/01/2017 23:46,0,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,i,promise,that,our,administration,will,always,have,your,back,we,will,always,be,with,you,http://...,,,,,,,,,,,,,
825328817833123000,28/01/2017 13:04,-0.21875,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",the,failing,@nytimes,has,been,wrong,about,me,from,the,very,beginning,said,i,would,lose,the,primaries,then,the,general,election,fake,news,,,,,,
825329757646618000,28/01/2017 13:08,-0.3,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,thr,coverage,about,me,in,the,@nytimes,and,the,@washingtonpost,gas,been,so,FALSE,and,angry,that,the,times,actually,apologized,to,its,,,,,,,
825331665509691000,28/01/2017 13:16,-0.171428571,"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST",dwindling,subscribers,and,readersthey,got,me,wrong,right,from,the,beginning,and,still,have,not,changed,course,and,never,will,dishonest,,,,,,,,,
825368580325773000,28/01/2017 15:42,0,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",today,we,remember,the,crew,of,the,space,shuttle,challenger,31,years,later,#neverforget,http://...,,,,,,,,,,,,,,,
825476070946328000,28/01/2017 10:50,0.5,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,i,will,be,interviewed,by,@thebrodyfile,on,@cbnnews,tonight,at,11pm,enjoy,,,,,,,,,,,,,,,,,,
825690087857995000,29/01/2017 13:00,-0.625,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,somebody,with,aptitude,and,conviction,should,buy,the,fake,news,and,failing,@nytimes,and,either,run,it,correctly,or,let,it,fold,with,dignity,,,,,,
825692045532618000,29/01/2017 13:08,-0.227604167,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",our,country,needs,strong,borders,and,extreme,vetting,now,look,what,is,happening,all,over,europe,and,indeed,the,world,-,a,horrible,mess,,,,,,
825721153142521000,29/01/2017 15:03,0.267857143,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,christians,in,the,middle-east,have,been,executed,in,large,numbers,we,cannot,allow,this,horror,to,continue,,,,,,,,,,,,,
825822320128303000,29/01/2017 21:45,-0.291666667,"The joint statement of former presidential candidates John McCain &amp, Lindsey Graham is wrong - they are sadly weak on immigration. The two...",the,joint,statement,of,former,presidential,candidates,john,mccain,&,lindsey,graham,is,wrong,-,they,are,sadly,weak,on,immigration,the,two,,,,,,,
825823217025691000,29/01/2017 21:49,-0.5,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",senators,should,focus,their,energies,on,isis,illegal,immigration,and,border,security,instead,of,always,looking,to,start,world,war,iii,,,,,,,,,
825848204633731000,29/01/2017 23:28,-0.0625,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,statement,regarding,recent,executive,order,concerning,extreme,vetting,http://...,,,,,,,,,,,,,,,,,,,,,
825850987348914000,29/01/2017 23:39,0.5,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,i,will,be,interviewed,by,@thebrodyfile,on,@cbnnews,tonight,at,11pm,enjoy,,,,,,,,,,,,,,,,,,
826041397232943000,30/01/2017 12:16,0,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",only,109,people,out,of,325000,were,detained,and,held,for,questioning,big,problems,at,airports,were,caused,by,delta,computer,outage,,,,,,,,
826042483155013000,30/01/2017 12:20,0.1825,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,protesters,and,the,tears,of,senator,schumer,secretary,kelly,said,that,all,is,going,well,with,very,few,problems,make,america,safe,again,,,,,,,
826044059647107000,30/01/2017 12:27,0.3,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,there,is,nothing,nice,about,searching,for,terrorists,before,they,can,enter,our,country,this,was,a,big,part,of,my,campaign,study,the,world,,,,,
826060143825666000,30/01/2017 13:31,-0.7875,"""If the ban were announced with a one week notice, the """"bad"""" would rush into our country during that week. A lot of bad """"dudes"""" out there!""",if,the,ban,were,announced,with,a,one,week,notice,the,bad,would,rush,into,our,country,during,that,week,a,lot,of,bad,dudes,out,there,,,
826063267760046000,30/01/2017 13:43,0.136363636,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),i,have,made,my,decision,on,who,i,will,nominate,for,the,united,states,supreme,court,it,will,be,announced,live,on,tuesday,at,800,pm,wh,,,
826073437735100000,30/01/2017 14:23,0,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,where,was,all,the,outrage,from,democrats,and,the,opposition,party,the,media,when,our,jobs,were,fleeing,our,country,,,,,,,,,,
826175120238604000,30/01/2017 21:07,0.0625,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma... https://t.co/Bh7SrNEgz1",the,american,dream,is,back,were,going,to,create,an,environment,for,small,business,like,we,havent,had,in,many,ma,http://...,,,,,,,,
826229971584708000,31/01/2017 0:45,0,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,the,democrats,are,delaying,my,cabinet,picks,for,purely,political,reasons,they,have,nothing,going,but,to,obstruct,now,have,an,obama,ag,,,,,,,
826390034693623000,31/01/2017 11:21,-0.625,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,nancy,pelosi,and,fake,tears,chuck,schumer,held,a,rally,at,the,steps,of,the,supreme,court,and,mic,did,not,work,a,mess-just,like,dem,party,,,
826391334248407000,31/01/2017 11:27,0.09765625,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,when,will,the,democrats,give,us,our,attorney,general,and,rest,of,cabinet,they,should,be,ashamed,of,themselves,no,wonder,dc,doesnt,work,,,,,,
