id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,
863452412459307000,13/05/2017 17:54,0.5,Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!,will,be,interviewed,by,@judgejeanine,on,@foxnews,at,900,pm,saturday,night,enjoy,,,,,,,,,,,,,,,
863468271668002000,13/05/2017 18:57,0.3,"I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day, and you've earned it.... https://t.co/87RYOPwBiY",i,was,thrilled,to,be,back,@libertyu,congratulations,to,the,class,of,2017,this,is,your,day,and,youve,earned,it,http://...,,,,,,
863774341921742000,14/05/2017 15:13,0.866666667,Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! Happy #MothersDay,wishing,@flotus,melania,and,all,of,the,great,mothers,out,there,a,wonderful,day,ahead,with,family,and,friends,happy,#mothersday,,,,,,,
864207293289771000,15/05/2017 19:54,0,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. #NationalPoliceWeekWatch... https://t.co/3EioVDCTqb",today,i,delivered,remarks,at,the,36th,annual,national,peace,officers,memorial,service,#nationalpoliceweekwatch,http://...,,,,,,,,,,,,,
864296272844529000,16/05/2017 1:47,0,#PeaceOfficersMemorialDay and#PoliceWeek Proclamation: https://t.co/o4IXVfZuHw https://t.co/UMJ6hklx4a,#peaceofficersmemorialday,and,#policeweek,proclamation,http://...,http://...,,,,,,,,,,,,,,,,,,,,,,
864436162567471000,16/05/2017 11:03,0.161904762,"As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining....",as,president,i,wanted,to,share,with,russia,at,an,openly,scheduled,wh,meeting,which,i,have,the,absolute,right,to,do,facts,pertaining,,,,
864438529472049000,16/05/2017 11:13,0.8,"...to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS &amp, terrorism.",to,terrorism,and,airline,flight,safety,humanitarian,reasons,plus,i,want,russia,to,greatly,step,up,their,fight,against,isis,&,terrorism,,,,,,
864452996129853000,16/05/2017 12:10,0,"I have been asking Director Comey &amp, others, from the beginning of my administration, to find the LEAKERS in the intelligence community.....",i,have,been,asking,director,comey,&,others,from,the,beginning,of,my,administration,to,find,the,leakers,in,the,intelligence,community,,,,,,
864511331029921000,16/05/2017 16:02,0,'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi,us,industrial,production,surged,in,april,http://...,,,,,,,,,,,,,,,,,,,,,
864565791076872000,16/05/2017 19:38,0.9,"It was a great honor to welcome the President of Turkey, Recep Tayyip Erdoğan, to the @WhiteHouse today! https://t.co/4BWjOCgnNv",it,was,a,great,honor,to,welcome,the,president,of,turkey,recep,tayyip,erdoğan,to,the,@whitehouse,today,http://...,,,,,,,,,
864942610191978000,17/05/2017 20:36,1,It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!... https://t.co/ehQanQXiSy,it,was,my,great,honor,to,deliver,the,#cgacommencement17,at,the,@uscgacademy,congratulations,to,the,class,of,2017,http://...,,,,,,,,,
865169927644340000,18/05/2017 11:39,-0.361607143,"With all of the illegal acts that took place in the Clinton campaign &amp, Obama Administration, there was never a special councel appointed!",with,all,of,the,illegal,acts,that,took,place,in,the,clinton,campaign,&,obama,administration,there,was,never,a,special,councel,appointed,,,,,
865173176854204000,18/05/2017 11:52,0.30952381,This is the single greatest witch hunt of a politician in American history!,this,is,the,single,greatest,witch,hunt,of,a,politician,in,american,history,,,,,,,,,,,,,,,
865207118785372000,18/05/2017 14:07,-0.361607143,"With all of the illegal acts that took place in the Clinton campaign &amp, Obama Administration, there was never a special counsel appointed!",with,all,of,the,illegal,acts,that,took,place,in,the,clinton,campaign,&,obama,administration,there,was,never,a,special,counsel,appointed,,,,,
865337513245913000,18/05/2017 22:45,0.533333333,A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!🇺🇸🇨🇴Joint Press Conf➡️... https://t.co/uWfiQEdsaY,a,great,honor,to,welcome,president,juan,manuel,santos,of,colombia,to,the,white,house,today🇺🇸🇨🇴joint,press,conf➡️,http://...,,,,,,,,,
865387523371143000,19/05/2017 2:03,0,"""""""President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek""""Proclamation➡️... https://t.co/EcCsGaizWu""",president,donald,j,trump,proclaims,5142017,through,5202017,as,#policeweekproclamation➡️,http://...,,,,,,,,,,,,,,,,,
865573793531478000,19/05/2017 14:24,0.101666667,Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!,getting,ready,for,my,big,foreign,trip,will,be,strongly,protecting,american,interests,-,thats,what,i,like,to,do,,,,,,,,
865692565454106000,19/05/2017 22:16,0,#WeeklyAddress🇺🇸➡️https://t.co/UYEhgch4Hl https://t.co/HIQoFuc5cy,#weeklyaddress🇺🇸➡️,http://...,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
865865814099939000,20/05/2017 9:44,0.8,"Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR",great,to,be,in,riyadh,saudi,arabia,looking,forward,to,the,afternoon,and,evening,ahead,#potusabroad,http://...,,,,,,,,,,,
865957909565366000,20/05/2017 15:50,0.575,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES... https://t.co/ZTV9F639xM",thank,you,to,the,brave,servicemen,&,women,who,have,served,and,continue,to,serve,the,united,states-,our,TRUE,heroes,http://...,,,,,,
866334629036384000,21/05/2017 16:47,0,Speech transcript at Arab Islamic American Summit ➡️https://t.co/eUWxJXJxbeReplay ➡️https://t.co/VtmlSqciXx#RiyadhSummit #POTUSAbroad,speech,transcript,at,arab,islamic,american,summit,➡️,http://...,➡️,http://...,#riyadhsummit,#potusabroad,,,,,,,,,,,,,,,
866411249092902000,21/05/2017 21:51,0,#RiyadhSummit #POTUSAbroad🇺🇸 https://t.co/WdDEOiV6oS,#riyadhsummit,#potusabroad🇺🇸,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
866749195297976000,22/05/2017 20:14,0,"Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself, thank you for the invitation... https://t.co/Z5YCpaRV6t",prime,minister,@netanyahu,and,@presidentruvi-,on,behalf,of,@flotus,melania,and,myself,thank,you,for,the,invitation,http://...,,,,,,,,,,
866988278184116000,23/05/2017 12:04,0.2,We stand in absolute solidarity with the people of the United Kingdom. https://t.co/X6fUUxxYXE,we,stand,in,absolute,solidarity,with,the,people,of,the,united,kingdom,http://...,,,,,,,,,,,,,,,
867043258932875000,23/05/2017 15:43,0.6,"Thank you for such a wonderful and unforgettable visit, Prime Minister @Netanyahu and @PresidentRuvi.",thank,you,for,such,a,wonderful,and,unforgettable,visit,prime,minister,@netanyahu,and,@presidentruvi,,,,,,,,,,,,,,
867044286352809000,23/05/2017 15:47,0.169444444,"Israel, Saudi Arabia and the Middle East were great. Trying hard for PEACE. Doing well. Heading to Vatican &amp, Pope, then #G7 and #NATO.",israel,saudi,arabia,and,the,middle,east,were,great,trying,hard,for,peace,doing,well,heading,to,vatican,&,pope,then,#g7,and,#nato,,,,
867047119974170000,23/05/2017 15:58,0.205519481,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.,all,civilized,nations,must,join,together,to,protect,human,life,and,the,sacred,right,of,our,citizens,to,live,in,safety,and,in,peace,,,,
867354520526872000,24/05/2017 12:20,0.5,Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC... https://t.co/Jhe7SROaxD,honor,of,a,lifetime,to,meet,his,holiness,pope,francis,i,leave,the,vatican,more,determined,than,ever,to,pursue,peac,http://...,,,,,,
867473100434161000,24/05/2017 20:11,0.8,"Thank you for the warm welcome to Brussels, Belgium this afternoon! https://t.co/1AvYSameD4",thank,you,for,the,warm,welcome,to,brussels,belgium,this,afternoon,http://...,,,,,,,,,,,,,,,,
867801005018230000,25/05/2017 17:54,0,Today's ceremony is a day for both remembrance and resolve.#NATOMeeting #NATO https://t.co/YNZV3bTekB,todays,ceremony,is,a,day,for,both,remembrance,and,resolve,#natomeeting,#nato,http://...,,,,,,,,,,,,,,,
867834190078906000,25/05/2017 20:06,0.65,"Thank you for your support. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN!#POTUSAbroad #USA🇺🇸 https://t.co/42vCwr5GkA",thank,you,for,your,support,together,we,will,make,america,safe,and,great,again,#potusabroad,#usa🇺🇸,http://...,,,,,,,,,,,
867874154497937000,25/05/2017 22:44,0,Just arrived in Taormina with @FLOTUS Melania. #G7Summit #USA🇺🇸 https://t.co/l7aXolKBiK,just,arrived,in,taormina,with,@flotus,melania,#g7summit,#usa🇺🇸,http://...,,,,,,,,,,,,,,,,,,
868047480847568000,26/05/2017 10:13,0.7375,Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.,just,arrived,in,italy,for,the,g7,trip,has,been,very,successful,we,made,and,saved,the,usa,many,billions,of,dollars,and,millions,of,jobs,,
868047612301148000,26/05/2017 10:14,0.3,"Getting ready to engage G7 leaders on many issues including economic growth, terrorism, and security.",getting,ready,to,engage,g7,leaders,on,many,issues,including,economic,growth,terrorism,and,security,,,,,,,,,,,,,
868201805934678000,26/05/2017 20:26,0,"Terrorists are engaged in a war against civilization- it is up to all who value life to confront &amp, defeat this evil➡️https://t.co/haeuvCIF6I",terrorists,are,engaged,in,a,war,against,civilization-,it,is,up,to,all,who,value,life,to,confront,&,defeat,this,evil➡️,http://...,,,,,
868205058743250000,26/05/2017 20:39,1,"On behalf of @FLOTUS Melania and myself, thank you for a wonderful dinner and evening, President Sergio Mattarella.... https://t.co/EhvWgjkRrY",on,behalf,of,@flotus,melania,and,myself,thank,you,for,a,wonderful,dinner,and,evening,president,sergio,mattarella,http://...,,,,,,,,,
868406076995235000,27/05/2017 9:58,0.256666667,"Big G7 meetings today. Lots of very important matters under discussion. First on the list, of course, is terrorism. #G7Taormina",big,g7,meetings,today,lots,of,very,important,matters,under,discussion,first,on,the,list,of,course,is,terrorism,#g7taormina,,,,,,,,
868407229380268000,27/05/2017 10:03,0.266666667,"Many NATO countries have agreed to step up payments considerably, as they should. Money is beginning to pour in- NATO will be much stronger.",many,nato,countries,have,agreed,to,step,up,payments,considerably,as,they,should,money,is,beginning,to,pour,in-,nato,will,be,much,stronger,,,,
868441116726710000,27/05/2017 12:17,0,I will make my final decision on the Paris Accord next week!,i,will,make,my,final,decision,on,the,paris,accord,next,week,,,,,,,,,,,,,,,,
868501243823575000,27/05/2017 16:16,0.266666667,"Just left the #G7Summit. Had great meetings on everything, especially on trade where....",just,left,the,#g7summit,had,great,meetings,on,everything,especially,on,trade,where,,,,,,,,,,,,,,,
868501423566315000,27/05/2017 16:17,0,"""....""""we push for the removal of all trade-distorting practices....to foster a truly level playing field.""""""",we,push,for,the,removal,of,all,trade-distorting,practicesto,foster,a,truly,level,playing,field,,,,,,,,,,,,,
868502563347451000,27/05/2017 16:22,0.054166667,I look forward to reading the @CommerceGov 232 analysis of steel and aluminum- to be released in June. Will take major action if necessary.,i,look,forward,to,reading,the,@commercegov,232,analysis,of,steel,and,aluminum-,to,be,released,in,june,will,take,major,action,if,necessary,,,,
868517059407335000,27/05/2017 17:19,-0.130208333,"Bringing hundreds of billions of dollars back to the U.S.A. from the Middle East - which will mean JOBS, JOBS, JOBS!",bringing,hundreds,of,billions,of,dollars,back,to,the,usa,from,the,middle,east,-,which,will,mean,jobs,jobs,jobs,,,,,,,
868798339671830000,28/05/2017 11:57,0.25,"Just arrived in Italy after having a very successful NATO meeting in Brussels. Told other nations they must pay more, not fair to  U.S.",just,arrived,in,italy,after,having,a,very,successful,nato,meeting,in,brussels,told,other,nations,they,must,pay,more,not,fair,to,us,,,,
868798339676086000,28/05/2017 11:57,0.5,Big win in Montana for Republicans! We,big,win,in,montana,for,republicans,we,,,,,,,,,,,,,,,,,,,,,
868799536420065000,28/05/2017 12:02,0.5,Big win in Montana for Republicans!,big,win,in,montana,for,republicans,,,,,,,,,,,,,,,,,,,,,,
868801710038372000,28/05/2017 12:10,0.202083333,Just returned from Europe. Trip was a great success for America. Hard work but big results!,just,returned,from,europe,trip,was,a,great,success,for,america,hard,work,but,big,results,,,,,,,,,,,,
868807327130025000,28/05/2017 12:33,0.166666667,It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.,it,is,my,opinion,that,many,of,the,leaks,coming,out,of,the,white,house,are,fabricated,lies,made,up,by,the,#fakenews,media,,,,
868807754231820000,28/05/2017 12:34,-0.5,"Whenever you see the words 'sources say' in the fake news media, and they don't mention names....",whenever,you,see,the,words,sources,say,in,the,fake,news,media,and,they,dont,mention,names,,,,,,,,,,,
868807940744126000,28/05/2017 12:35,-0.3125,....it is very possible that those sources don't exsist but are made up by fake news writers. #FakeNews is the enemy!,it,is,very,possible,that,those,sources,dont,exsist,but,are,made,up,by,fake,news,writers,#fakenews,is,the,enemy,,,,,,,
868809214365487000,28/05/2017 12:40,-0.225,"Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp, Fake News until the Republican won? V was poorly covered",does,anyone,notice,how,the,montana,congressional,race,was,such,a,big,deal,to,dems,&,fake,news,until,the,republican,won,v,was,poorly,covered,,
868810404335673000,28/05/2017 12:45,-0.3125,....it is very possible that those sources don't exist but are made up by fake news writers. #FakeNews is the enemy!,it,is,very,possible,that,those,sources,dont,exist,but,are,made,up,by,fake,news,writers,#fakenews,is,the,enemy,,,,,,,
868810522942164000,28/05/2017 12:45,-0.225,"Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp, Fake News until the Republican won? V was poorly covered",does,anyone,notice,how,the,montana,congressional,race,was,such,a,big,deal,to,dems,&,fake,news,until,the,republican,won,v,was,poorly,covered,,
868840252227674000,28/05/2017 14:43,-0.070833333,British Prime Minister May was very angry that the info the U.K. gave to U.S. about Manchester was leaked. Gave me full details!,british,prime,minister,may,was,very,angry,that,the,info,the,uk,gave,to,us,about,manchester,was,leaked,gave,me,full,details,,,,,
868979531641741000,28/05/2017 23:57,0.48125,I suggest that we add more dollars to Healthcare and make it the best anywhere. ObamaCare is dead - the Republicans will do much better!,i,suggest,that,we,add,more,dollars,to,healthcare,and,make,it,the,best,anywhere,obamacare,is,dead,-,the,republicans,will,do,much,better,,,
868981969664843000,29/05/2017 0:07,0.05,"The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well, actually ahead of schedule. Big benefits to all!",the,massive,tax,cutsreform,that,i,have,submitted,is,moving,along,in,the,process,very,well,actually,ahead,of,schedule,big,benefits,to,all,,,,
868985285207629000,29/05/2017 0:20,-0.127083333,"The Fake News Media works hard at disparaging &amp, demeaning my use of social media because they don't want America to hear the real story!",the,fake,news,media,works,hard,at,disparaging,&,demeaning,my,use,of,social,media,because,they,dont,want,america,to,hear,the,real,story,,,
869164414662049000,29/05/2017 12:11,0.4,"Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free, because of the brave. #MemorialDay🇺🇸",honoring,the,men,and,women,who,made,the,ultimate,sacrifice,in,service,to,america,home,of,the,free,because,of,the,brave,#memorialday🇺🇸,,,,,
869166145894535000,29/05/2017 12:18,0.217708333,"North Korea has shown great disrespect for their neighbor, China, by shooting off yet another ballistic missile...but China is trying hard!",north,korea,has,shown,great,disrespect,for,their,neighbor,china,by,shooting,off,yet,another,ballistic,missilebut,china,is,trying,hard,,,,,,,
869170351049240000,29/05/2017 12:35,0,"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you, God bless your families &amp, God bless the USA!",today,we,remember,the,men,and,women,who,made,the,ultimate,sacrifice,in,serving,thank,you,god,bless,your,families,&,god,bless,the,usa,,,
869170615881793000,29/05/2017 12:36,0.4,I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.,i,look,forward,to,paying,my,respects,to,our,brave,men,and,women,on,this,memorial,day,at,arlington,national,cemetery,later,this,morning,,,,
869503804307275000,30/05/2017 10:40,-0.215333333,"We have a MASSIVE trade deficit with Germany, plus they pay FAR LESS than they should on NATO &amp, military. Very bad for U.S. This will change",we,have,a,massive,trade,deficit,with,germany,plus,they,pay,far,less,than,they,should,on,nato,&,military,very,bad,for,us,this,will,change,
869509894688387000,30/05/2017 11:04,-0.2625,"Russian officials must be laughing at the U.S. &amp, how a lame excuse for why the Dems lost the election has taken over the Fake News.",russian,officials,must,be,laughing,at,the,us,&,how,a,lame,excuse,for,why,the,dems,lost,the,election,has,taken,over,the,fake,news,,
869553853750013000,30/05/2017 13:59,0.370833333,"The U.S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!",the,us,senate,should,switch,to,51,votes,immediately,and,get,healthcare,and,tax,cuts,approved,fast,and,easy,dems,would,do,it,no,doubt,,,
869766994899468000,31/05/2017 4:06,-0.15,Despite the constant negative press covfefe,despite,the,constant,negative,press,covfefe,,,,,,,,,,,,,,,,,,,,,,
869858333477523000,31/05/2017 10:09,0.425,"""Who can figure out the true meaning of """"covfefe"""" ???  Enjoy!""",who,can,figure,out,the,TRUE,meaning,of,covfefe,,enjoy,,,,,,,,,,,,,,,,,
869865463584620000,31/05/2017 10:37,0,"So now it is reported that the Democrats, who have excoriated Carter Page about Russia, don't want him to testify. He blows away their....",so,now,it,is,reported,that,the,democrats,who,have,excoriated,carter,page,about,russia,dont,want,him,to,testify,he,blows,away,their,,,,
869867413776601000,31/05/2017 10:45,-0.066666667,"""...case against him &amp, now wants to clear his name by showing """"the false or misleading testimony by James Comey, John Brennan..."""" Witch Hunt!""",case,against,him,&,now,wants,to,clear,his,name,by,showing,the,FALSE,or,misleading,testimony,by,james,comey,john,brennan,witch,hunt,,,,
869874798087819000,31/05/2017 11:14,-0.271130952,"Kathy Griffin should be ashamed of herself. My children, especially my 11 year old son, Barron, are having a hard time with this. Sick!",kathy,griffin,should,be,ashamed,of,herself,my,children,especially,my,11,year,old,son,barron,are,having,a,hard,time,with,this,sick,,,,
869902591005741000,31/05/2017 13:05,0.38989899,"Hopefully Republican Senators, good people all, can quickly get together and pass a new (repeal &amp, replace) HEALTHCARE bill. Add saved $'s.",hopefully,republican,senators,good,people,all,can,quickly,get,together,and,pass,a,new,repeal,&,replace,healthcare,bill,add,saved,s,,,,,,
869903459511918000,31/05/2017 13:08,0.266666667,I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!,i,will,be,announcing,my,decision,on,the,paris,accord,over,the,next,few,days,make,america,great,again,,,,,,,,,
870008165827575000,31/05/2017 20:04,0.318181818,"We traveled the world to strengthen long-standing alliances, and to form new partnerships. See more at:... https://t.co/FT4kyPoAl0",we,traveled,the,world,to,strengthen,long-standing,alliances,and,to,form,new,partnerships,see,more,at,http://...,,,,,,,,,,,
870035383458963000,31/05/2017 21:52,0.8,"It was an honor to welcome the Prime Minister of Vietnam, Nguyễn Xuân Phúc to the @WhiteHouse this afternoon. https://t.co/6YbrIvJUCY",it,was,an,honor,to,welcome,the,prime,minister,of,vietnam,nguyễn,xuân,phúc,to,the,@whitehouse,this,afternoon,http://...,,,,,,,,
